Filename	n_sentences	n_tokens	tokens_per_sent	char_per_tok	ttr_lemma_chunks_100	ttr_lemma_chunks_200	ttr_form_chunks_100	ttr_form_chunks_200	upos_dist_ADJ	upos_dist_ADP	upos_dist_ADV	upos_dist_AUX	upos_dist_CCONJ	upos_dist_DET	upos_dist_INTJ	upos_dist_NOUN	upos_dist_NUM	upos_dist_PART	upos_dist_PRON	upos_dist_PROPN	upos_dist_PUNCT	upos_dist_SCONJ	upos_dist_SYM	upos_dist_VERB	upos_dist_X	lexical_density	verbs_tense_dist_Past	verbs_tense_dist_Pres	verbs_mood_dist_Imp	verbs_mood_dist_Ind	verbs_form_dist_Fin	verbs_form_dist_Ger	verbs_form_dist_Inf	verbs_form_dist_Part	verbs_num_pers_dist_+	verbs_num_pers_dist_Sing+3	aux_tense_dist_Past	aux_tense_dist_Pres	aux_mood_dist_Imp	aux_mood_dist_Ind	aux_form_dist_Fin	aux_form_dist_Ger	aux_form_dist_Inf	aux_form_dist_Part	aux_num_pers_dist_+	aux_num_pers_dist_Sing+	aux_num_pers_dist_Sing+1	aux_num_pers_dist_Sing+3	verbal_head_per_sent	verbal_root_perc	avg_verb_edges	verb_edges_dist_0	verb_edges_dist_1	verb_edges_dist_2	verb_edges_dist_3	verb_edges_dist_4	verb_edges_dist_5	verb_edges_dist_6	avg_max_depth	avg_token_per_clause	avg_max_links_len	avg_links_len	max_links_len	avg_prepositional_chain_len	n_prepositional_chains	prep_dist_1	prep_dist_2	prep_dist_3	prep_dist_4	prep_dist_5	obj_pre	obj_post	subj_pre	subj_post	dep_dist_acl	dep_dist_acl:relcl	dep_dist_advcl	dep_dist_advmod	dep_dist_amod	dep_dist_appos	dep_dist_aux	dep_dist_aux:pass	dep_dist_case	dep_dist_cc	dep_dist_cc:preconj	dep_dist_ccomp	dep_dist_compound	dep_dist_compound:prt	dep_dist_conj	dep_dist_cop	dep_dist_csubj	dep_dist_det	dep_dist_det:predet	dep_dist_discourse	dep_dist_expl	dep_dist_fixed	dep_dist_flat	dep_dist_goeswith	dep_dist_iobj	dep_dist_list	dep_dist_mark	dep_dist_nmod	dep_dist_nmod:npmod	dep_dist_nmod:poss	dep_dist_nmod:tmod	dep_dist_nsubj	dep_dist_nsubj:pass	dep_dist_nummod	dep_dist_obj	dep_dist_obl	dep_dist_obl:npmod	dep_dist_obl:tmod	dep_dist_parataxis	dep_dist_punct	dep_dist_root	dep_dist_vocative	dep_dist_xcomp	principal_proposition_dist	subordinate_proposition_dist	subordinate_post	subordinate_pre	avg_subordinate_chain_len	subordinate_dist_1	subordinate_dist_2	subordinate_dist_3	subordinate_dist_4	subordinate_dist_5
human/human_2870.conllu	38	293	7.7105263157894735	5.625984251968504	0.69	0.56	0.72	0.625	7.849829351535837	10.238907849829351	3.4129692832764507	5.1194539249146755	2.7303754266211606	6.484641638225256	0	19.112627986348123	3.7542662116040955	1.023890784982935	1.3651877133105803	14.334470989761092	13.310580204778157	3.0716723549488054	0.3412969283276451	7.508532423208191	0.3412969283276451	0.6023622047244095	90.9090909090909	9.090909090909092	50.0	50.0	9.090909090909092	31.818181818181817	13.636363636363637	45.45454545454545	100.0	0	18.181818181818183	81.81818181818181	0	100.0	86.66666666666667	0	6.666666666666667	6.666666666666667	53.84615384615385	0	0	46.15384615384615	0.7368421052631579	34.21052631578947	2.0	18.181818181818183	13.636363636363637	27.272727272727273	31.818181818181817	9.090909090909092	0	0	2.1315789473684212	10.464285714285714	4.7368421052631575	2.462962962962963	15	1.0	13	100.0	0	0	0	0	0.0	100.0	100.0	0.0	1.3651877133105803	0.3412969283276451	1.3651877133105803	3.4129692832764507	6.825938566552901	0.6825938566552902	1.023890784982935	1.3651877133105803	9.897610921501707	2.7303754266211606	0	0	9.556313993174061	0.3412969283276451	4.09556313993174	2.04778156996587	0	4.778156996587031	0.3412969283276451	0	0	0	2.04778156996587	0	0	0	3.7542662116040955	4.778156996587031	0	0.3412969283276451	0	2.7303754266211606	1.023890784982935	1.7064846416382253	2.3890784982935154	3.7542662116040955	0	0	0.3412969283276451	13.310580204778157	12.969283276450511	0	0.6825938566552902	54.166666666666664	45.833333333333336	72.72727272727273	27.272727272727273	1.0	100.0	0	0	0	0
human/human_2091.conllu	9	267	29.666666666666668	5.525821596244131	0.69	0.61	0.74	0.645	9.737827715355806	11.985018726591761	3.3707865168539324	3.3707865168539324	1.4981273408239701	5.992509363295881	0	24.344569288389515	4.119850187265918	1.4981273408239701	1.4981273408239701	1.8726591760299625	20.224719101123597	1.1235955056179776	0.37453183520599254	8.239700374531836	0.7490636704119851	0.596244131455399	58.333333333333336	41.666666666666664	16.666666666666668	83.33333333333333	27.272727272727273	13.636363636363637	27.272727272727273	31.818181818181817	16.666666666666668	83.33333333333333	25.0	75.0	0	100.0	66.66666666666667	0	22.22222222222222	11.11111111111111	50.0	0	0	50.0	2.6666666666666665	77.77777777777777	2.3181818181818183	9.523809523809524	9.523809523809524	38.095238095238095	14.285714285714286	28.571428571428573	0	0	4.333333333333333	11.125	12.0	3.284313725490196	37	1.0555555555555556	18	94.44444444444444	5.555555555555555	0	0	0	0.0	100.0	90.9090909090909	9.090909090909092	1.4981273408239701	0.37453183520599254	1.4981273408239701	3.3707865168539324	9.363295880149813	2.6217228464419478	1.4981273408239701	1.1235955056179776	11.985018726591761	1.1235955056179776	0.37453183520599254	0.37453183520599254	5.992509363295881	0	1.1235955056179776	0.7490636704119851	0	5.992509363295881	0	0	0.37453183520599254	0.37453183520599254	0	0	0	0	2.9962546816479403	7.116104868913857	0	0.37453183520599254	0	2.9962546816479403	1.1235955056179776	2.9962546816479403	1.8726591760299625	4.868913857677903	0	0	1.1235955056179776	20.224719101123597	3.3707865168539324	0	1.1235955056179776	33.333333333333336	66.66666666666667	57.142857142857146	42.857142857142854	1.5555555555555556	66.66666666666667	22.22222222222222	0	11.11111111111111	0
human/human_2169.conllu	10	311	31.1	5.624505928853755	0.73	0.645	0.77	0.67	11.57556270096463	8.360128617363344	2.2508038585209005	3.8585209003215435	5.144694533762058	6.430868167202572	0	24.758842443729904	6.430868167202572	0.6430868167202572	2.2508038585209005	1.2861736334405145	18.64951768488746	0.6430868167202572	0.3215434083601286	7.395498392282958	0	0.5810276679841897	66.66666666666667	33.333333333333336	0	100.0	21.73913043478261	17.391304347826086	17.391304347826086	43.47826086956522	0	100.0	0	100.0	0	100.0	100.0	0	0	0	8.333333333333334	0	0	91.66666666666667	3.0	80.0	2.4782608695652173	21.73913043478261	8.695652173913043	21.73913043478261	13.043478260869565	21.73913043478261	8.695652173913043	4.3478260869565215	4.4	10.366666666666667	18.3	3.5308641975308643	50	1.1428571428571428	14	85.71428571428571	14.285714285714286	0	0	0	0.0	100.0	94.11764705882354	5.882352941176471	0.9646302250803859	0.6430868167202572	0.9646302250803859	1.9292604501607717	10.610932475884244	3.8585209003215435	0.6430868167202572	0.9646302250803859	8.360128617363344	4.823151125401929	0.3215434083601286	0.6430868167202572	4.823151125401929	0	6.430868167202572	2.2508038585209005	0	6.430868167202572	0	0	0.3215434083601286	0.6430868167202572	0	0	0	0.6430868167202572	1.9292604501607717	5.144694533762058	0	0	0	4.823151125401929	0.6430868167202572	3.536977491961415	2.572347266881029	3.215434083601286	0	0	0	18.64951768488746	3.215434083601286	0	0	42.10526315789474	57.89473684210526	90.9090909090909	9.090909090909092	1.1	90.0	10.0	0	0	0
human/human_1664.conllu	8	240	30.0	5.439024390243903	0.71	0.565	0.73	0.62	10.416666666666666	10.0	2.9166666666666665	4.166666666666667	1.25	8.333333333333334	0	28.333333333333332	4.166666666666667	0.4166666666666667	1.6666666666666667	1.25	14.583333333333334	0.8333333333333334	0	8.333333333333334	3.3333333333333335	0.6	66.66666666666667	33.333333333333336	0	100.0	15.0	15.0	40.0	30.0	66.66666666666667	33.333333333333336	0	100.0	0	100.0	80.0	0	20.0	0	87.5	0	0	12.5	2.5	100.0	2.55	10.0	15.0	25.0	20.0	20.0	10.0	0	5.0	12.0	12.375	2.969543147208122	33	1.2307692307692308	13	76.92307692307692	23.076923076923077	0	0	0	0.0	100.0	100.0	0.0	0	0.4166666666666667	0.4166666666666667	2.9166666666666665	11.25	3.3333333333333335	3.3333333333333335	0.8333333333333334	10.0	1.25	0	0.4166666666666667	8.333333333333334	0	2.0833333333333335	0	0	8.333333333333334	0	0	0	0.4166666666666667	0	2.9166666666666665	0	0	1.25	6.666666666666667	0	0.8333333333333334	0	5.416666666666667	0.4166666666666667	2.9166666666666665	3.3333333333333335	2.5	0.4166666666666667	0	1.25	14.583333333333334	3.3333333333333335	0	0.8333333333333334	66.66666666666667	33.333333333333336	75.0	25.0	1.0	100.0	0	0	0	0
human/human_2756.conllu	32	240	7.5	5.6124401913875595	0.62	0.595	0.68	0.64	11.666666666666666	9.583333333333334	3.3333333333333335	3.75	4.166666666666667	10.0	0.4166666666666667	24.583333333333332	3.3333333333333335	2.9166666666666665	1.25	3.3333333333333335	12.916666666666666	0	0	8.333333333333334	0.4166666666666667	0.5885167464114832	71.42857142857143	28.571428571428573	50.0	50.0	20.0	15.0	40.0	25.0	75.0	25.0	11.11111111111111	88.88888888888889	0	100.0	88.88888888888889	0	0	11.11111111111111	37.5	0	0	62.5	0.71875	56.25	2.1	5.0	25.0	40.0	15.0	15.0	0	0	2.34375	10.434782608695652	4.28125	2.361581920903955	11	1.0	10	100.0	0	0	0	0	0.0	100.0	100.0	0.0	0.8333333333333334	0.4166666666666667	0.8333333333333334	2.9166666666666665	8.333333333333334	1.25	0.4166666666666667	1.25	9.166666666666666	3.75	0	0	7.916666666666667	0	2.5	1.25	0	10.0	0	0	0.4166666666666667	0	0	0	0	0	2.9166666666666665	4.583333333333333	0	0	0	4.166666666666667	1.25	2.5	3.3333333333333335	3.3333333333333335	0	0	0	12.916666666666666	13.333333333333334	0	0.4166666666666667	75.0	25.0	100.0	0.0	1.0	100.0	0	0	0	0
human/human_3356.conllu	29	204	7.0344827586206895	5.3497267759562845	0.73	0	0.75	0	8.333333333333334	12.745098039215685	4.411764705882353	2.450980392156863	2.9411764705882355	7.8431372549019605	0	22.54901960784314	0.9803921568627451	2.9411764705882355	1.4705882352941178	8.823529411764707	10.294117647058824	1.4705882352941178	0	12.254901960784315	0.49019607843137253	0.6284153005464481	54.54545454545455	45.45454545454545	16.666666666666668	83.33333333333333	24.0	28.0	24.0	24.0	50.0	50.0	0	100.0	0	100.0	80.0	20.0	0	0	25.0	0	0	75.0	0.8620689655172413	44.827586206896555	2.24	0	28.0	36.0	24.0	8.0	4.0	0	2.2413793103448274	8.16	3.413793103448276	2.0259740259740258	8	1.1	10	90.0	10.0	0	0	0	0.0	100.0	100.0	0.0	2.9411764705882355	0	0.49019607843137253	3.9215686274509802	5.392156862745098	1.4705882352941178	0.49019607843137253	1.9607843137254901	12.254901960784315	2.450980392156863	0.49019607843137253	0.9803921568627451	5.392156862745098	0	2.450980392156863	0	0	7.352941176470588	0	0	0	0.49019607843137253	0	0	0	0	4.411764705882353	5.392156862745098	0	0	0	2.9411764705882355	1.9607843137254901	0.9803921568627451	5.882352941176471	3.9215686274509802	0	0	0	10.294117647058824	14.215686274509803	0	1.4705882352941178	54.166666666666664	45.833333333333336	90.9090909090909	9.090909090909092	1.0	100.0	0	0	0	0
human/human_0625.conllu	5	242	48.4	5.218579234972678	0.74	0	0.8	0	8.264462809917354	6.6115702479338845	1.6528925619834711	2.8925619834710745	4.132231404958677	4.958677685950414	0	19.421487603305785	2.8925619834710745	0.4132231404958678	0.8264462809917356	17.355371900826448	24.380165289256198	0.4132231404958678	0	4.958677685950414	0.8264462809917356	0.6830601092896175	71.42857142857143	28.571428571428573	0	100.0	16.666666666666668	33.333333333333336	8.333333333333334	41.666666666666664	100.0	0	14.285714285714286	85.71428571428571	0	100.0	85.71428571428571	0	0	14.285714285714286	16.666666666666668	0	0	83.33333333333333	3.0	80.0	2.5	25.0	8.333333333333334	8.333333333333334	33.333333333333336	8.333333333333334	8.333333333333334	8.333333333333334	4.8	16.133333333333333	24.4	4.269662921348314	37	1.25	8	87.5	0	12.5	0	0	0.0	100.0	100.0	0.0	0.4132231404958678	0.8264462809917356	0.4132231404958678	2.0661157024793386	9.090909090909092	4.132231404958677	0.8264462809917356	0.8264462809917356	6.6115702479338845	3.71900826446281	0.4132231404958678	0	13.223140495867769	0	4.958677685950414	1.2396694214876034	0	4.958677685950414	0	0	0	0.8264462809917356	2.8925619834710745	0	0	0.4132231404958678	0.8264462809917356	4.545454545454546	0	0	0	2.0661157024793386	0.8264462809917356	2.479338842975207	2.0661157024793386	2.0661157024793386	0	0	0.4132231404958678	24.380165289256198	2.0661157024793386	0	0.4132231404958678	44.44444444444444	55.55555555555556	80.0	20.0	1.0	100.0	0	0	0	0
human/human_0260.conllu	6	171	28.5	5.7935483870967746	0.71	0	0.74	0	12.280701754385966	13.450292397660819	2.9239766081871346	4.678362573099415	1.7543859649122806	10.526315789473685	0	24.56140350877193	1.1695906432748537	0.5847953216374269	1.7543859649122806	6.432748538011696	9.35672514619883	1.1695906432748537	0	8.187134502923977	1.1695906432748537	0.6	81.81818181818181	18.181818181818183	0	100.0	35.714285714285715	7.142857142857143	14.285714285714286	42.857142857142854	60.0	40.0	28.571428571428573	71.42857142857143	0	100.0	75.0	0	0	25.0	33.333333333333336	0	0	66.66666666666667	2.6666666666666665	100.0	2.4285714285714284	14.285714285714286	14.285714285714286	14.285714285714286	35.714285714285715	14.285714285714286	7.142857142857143	0	5.0	10.6875	13.0	3.161073825503356	18	1.0909090909090908	11	90.9090909090909	9.090909090909092	0	0	0	0.0	100.0	100.0	0.0	0	0	1.1695906432748537	2.3391812865497075	12.280701754385966	1.7543859649122806	2.3391812865497075	1.1695906432748537	14.619883040935672	1.7543859649122806	0	1.1695906432748537	7.60233918128655	0	2.3391812865497075	1.1695906432748537	0.5847953216374269	10.526315789473685	0	0	0	0	0	0	0	0	2.9239766081871346	7.017543859649122	0	0.5847953216374269	0	5.847953216374269	1.1695906432748537	0.5847953216374269	1.7543859649122806	5.2631578947368425	0	0	0.5847953216374269	9.35672514619883	3.508771929824561	0	0.5847953216374269	42.857142857142854	57.142857142857146	87.5	12.5	1.5	50.0	50.0	0	0	0
human/human_0584.conllu	4	162	40.5	5.653543307086614	0.73	0	0.76	0	12.345679012345679	12.345679012345679	4.320987654320987	2.4691358024691357	3.0864197530864197	3.0864197530864197	0	31.48148148148148	4.320987654320987	0	0	0	21.604938271604937	0	0	4.938271604938271	0	0.6771653543307087	80.0	20.0	0	100.0	12.5	37.5	0	50.0	100.0	0	50.0	50.0	0	100.0	75.0	0	0	25.0	100.0	0	0	0	2.0	75.0	2.875	12.5	25.0	0	25.0	0	37.5	0	4.25	20.25	27.5	4.032520325203252	43	1.1333333333333333	15	86.66666666666667	13.333333333333334	0	0	0	0.0	100.0	100.0	0.0	0	0	0.6172839506172839	3.0864197530864197	13.580246913580247	4.320987654320987	1.2345679012345678	1.2345679012345678	12.962962962962964	3.0864197530864197	0	0	8.024691358024691	0	4.320987654320987	0	0	3.0864197530864197	0	0	0	0	0	0	0	0	0	11.11111111111111	0	0	0	1.2345679012345678	0.6172839506172839	1.8518518518518519	3.0864197530864197	1.8518518518518519	0	0	0	21.604938271604937	2.4691358024691357	0	0.6172839506172839	60.0	40.0	100.0	0.0	1.0	100.0	0	0	0	0
human/human_1381.conllu	6	234	39.0	5.319018404907975	0.82	0	0.83	0	6.837606837606837	4.273504273504273	1.7094017094017093	0.8547008547008547	7.264957264957265	2.5641025641025643	0.42735042735042733	13.247863247863247	6.410256410256411	0.42735042735042733	0.8547008547008547	17.94871794871795	30.34188034188034	0	0	5.128205128205129	1.7094017094017093	0.6441717791411042	62.5	37.5	0	100.0	33.333333333333336	25.0	8.333333333333334	33.333333333333336	100.0	0	0	100.0	0	100.0	100.0	0	0	0	100.0	0	0	0	2.0	50.0	1.9166666666666667	18.181818181818183	9.090909090909092	36.36363636363637	18.181818181818183	18.181818181818183	0	0	4.166666666666667	19.5	24.833333333333332	6.343949044585988	50	1.0	5	100.0	0	0	0	0	0.0	100.0	100.0	0.0	0.42735042735042733	0.8547008547008547	0.42735042735042733	1.2820512820512822	6.837606837606837	3.8461538461538463	0	0.8547008547008547	4.700854700854701	6.837606837606837	0.42735042735042733	0	4.273504273504273	0	17.521367521367523	0	0	2.5641025641025643	0	0.42735042735042733	0	0.42735042735042733	2.9914529914529915	0.42735042735042733	0	0	0.8547008547008547	2.1367521367521367	0	0	0	1.2820512820512822	0.8547008547008547	2.5641025641025643	1.7094017094017093	2.1367521367521367	0	0	0.42735042735042733	30.34188034188034	2.5641025641025643	0	0	37.5	62.5	60.0	40.0	1.0	100.0	0	0	0	0
human/human_2043.conllu	9	320	35.55555555555556	5.778181818181818	0.69	0.64	0.71	0.67	12.5	12.1875	3.75	4.0625	4.375	6.25	0	26.875	2.5	0.9375	2.5	0.3125	14.0625	0.9375	0	7.8125	0.9375	0.5963636363636363	73.33333333333333	26.666666666666668	0	100.0	12.0	16.0	24.0	48.0	66.66666666666667	33.333333333333336	20.0	80.0	0	100.0	84.61538461538461	0	15.384615384615385	0	90.9090909090909	0	0	9.090909090909092	3.0	77.77777777777777	2.44	12.0	16.0	32.0	12.0	16.0	8.0	4.0	5.0	11.851851851851851	14.222222222222221	3.169172932330827	30	1.0588235294117647	17	94.11764705882354	5.882352941176471	0	0	0	0.0	100.0	93.75	6.25	1.875	1.25	1.25	3.75	11.25	1.5625	2.1875	1.25	12.1875	4.6875	0	0.3125	4.0625	0	5.625	0.625	0	6.25	0	0	0.3125	0.9375	0	0	0	0	1.875	5.625	0	0.9375	0	3.75	1.25	1.5625	2.5	5.9375	0	0	0	14.0625	2.8125	0	0.3125	29.166666666666668	70.83333333333333	70.58823529411765	29.41176470588235	1.2142857142857142	85.71428571428571	7.142857142857143	7.142857142857143	0	0
human/human_3569.conllu	7	139	19.857142857142858	4.844262295081967	0.68	0	0.74	0	7.913669064748201	12.949640287769784	2.8776978417266186	5.0359712230215825	0.7194244604316546	12.23021582733813	0	18.705035971223023	5.0359712230215825	1.4388489208633093	2.158273381294964	10.071942446043165	12.23021582733813	0.7194244604316546	0.7194244604316546	7.194244604316546	0	0.5327868852459017	62.5	37.5	0	100.0	20.0	10.0	10.0	60.0	50.0	50.0	28.571428571428573	71.42857142857143	0	100.0	71.42857142857143	0	0	28.571428571428573	20.0	0	0	80.0	1.5714285714285714	100.0	2.6	20.0	0	20.0	30.0	20.0	10.0	0	3.2857142857142856	12.636363636363637	11.714285714285714	3.0608695652173914	32	1.375	8	62.5	37.5	0	0	0	0.0	100.0	100.0	0.0	0	0	0.7194244604316546	3.597122302158273	7.913669064748201	2.158273381294964	3.597122302158273	0.7194244604316546	13.66906474820144	0.7194244604316546	0	0.7194244604316546	7.194244604316546	0	0.7194244604316546	0.7194244604316546	0	12.23021582733813	0	0	0	0	0	0	0	0	1.4388489208633093	7.913669064748201	0	0.7194244604316546	0	5.755395683453237	0.7194244604316546	3.597122302158273	2.8776978417266186	5.0359712230215825	0	0	0	12.23021582733813	5.0359712230215825	0	0	70.0	30.0	100.0	0.0	1.0	100.0	0	0	0	0
human/human_0324.conllu	8	105	13.125	5.022988505747127	0	0	0	0	9.523809523809524	11.428571428571429	1.9047619047619047	2.857142857142857	0	9.523809523809524	0	22.857142857142858	2.857142857142857	0.9523809523809523	3.8095238095238093	7.619047619047619	17.142857142857142	1.9047619047619047	0	6.666666666666667	0.9523809523809523	0.5862068965517241	75.0	25.0	0	100.0	28.571428571428573	28.571428571428573	14.285714285714286	28.571428571428573	50.0	50.0	33.333333333333336	66.66666666666667	0	100.0	100.0	0	0	0	33.333333333333336	0	0	66.66666666666667	1.125	62.5	2.5714285714285716	0	14.285714285714286	28.571428571428573	42.857142857142854	14.285714285714286	0	0	3.0	11.666666666666666	4.25	2.278481012658228	8	1.4	5	80.0	0	20.0	0	0	0.0	100.0	83.33333333333333	16.666666666666668	0.9523809523809523	0.9523809523809523	0.9523809523809523	2.857142857142857	8.571428571428571	0	0	0.9523809523809523	11.428571428571429	0	0	0	7.619047619047619	0	0	1.9047619047619047	0	9.523809523809524	0	0	0.9523809523809523	0	0.9523809523809523	0	0	0	2.857142857142857	6.666666666666667	0	0.9523809523809523	0	4.761904761904762	0.9523809523809523	2.857142857142857	2.857142857142857	5.714285714285714	0	0	0	17.142857142857142	7.619047619047619	0	0	62.5	37.5	100.0	0.0	1.0	100.0	0	0	0	0
human/human_0537.conllu	3	82	27.333333333333332	4.863636363636363	0	0	0	0	9.75609756097561	10.975609756097562	3.658536585365854	3.658536585365854	1.2195121951219512	10.975609756097562	0	25.609756097560975	3.658536585365854	0	3.658536585365854	1.2195121951219512	19.51219512195122	0	0	4.878048780487805	1.2195121951219512	0.5606060606060606	50.0	50.0	0	100.0	50.0	0	0	50.0	0	100.0	0	100.0	0	100.0	100.0	0	0	0	0	0	0	100.0	1.6666666666666667	100.0	2.25	0	25.0	25.0	50.0	0	0	0	3.6666666666666665	16.4	13.333333333333334	3.873015873015873	21	1.0	4	100.0	0	0	0	0	0	0	100.0	0.0	1.2195121951219512	1.2195121951219512	0	3.658536585365854	9.75609756097561	4.878048780487805	0	1.2195121951219512	10.975609756097562	1.2195121951219512	0	0	8.536585365853659	0	2.4390243902439024	2.4390243902439024	0	10.975609756097562	0	0	0	0	0	0	0	0	0	4.878048780487805	0	1.2195121951219512	0	4.878048780487805	1.2195121951219512	0	0	6.097560975609756	0	0	0	19.51219512195122	3.658536585365854	0	0	60.0	40.0	100.0	0.0	1.0	100.0	0	0	0	0
human/human_3325.conllu	14	444	31.714285714285715	5.490463215258855	0.72	0.59	0.78	0.635	8.558558558558559	9.684684684684685	2.7027027027027026	5.8558558558558556	2.9279279279279278	4.504504504504505	0	23.64864864864865	3.3783783783783785	2.4774774774774775	1.3513513513513513	6.306306306306307	17.34234234234234	1.1261261261261262	0	10.135135135135135	0	0.6212534059945504	82.6086956521739	17.391304347826086	0	100.0	11.11111111111111	22.22222222222222	26.666666666666668	40.0	80.0	20.0	28.571428571428573	71.42857142857143	0	100.0	76.92307692307692	0	15.384615384615385	7.6923076923076925	70.0	0	0	30.0	3.5714285714285716	85.71428571428571	2.1555555555555554	11.363636363636363	20.454545454545453	25.0	27.272727272727273	11.363636363636363	4.545454545454546	0	5.0	8.88	15.142857142857142	3.4334277620396603	35	1.0526315789473684	19	94.73684210526316	5.2631578947368425	0	0	0	0.0	100.0	100.0	0.0	2.7027027027027026	0.45045045045045046	0.6756756756756757	2.9279279279279278	7.882882882882883	3.3783783783783785	2.7027027027027026	1.8018018018018018	9.45945945945946	2.9279279279279278	0.22522522522522523	0.45045045045045046	8.333333333333334	0	4.504504504504505	1.3513513513513513	0	4.504504504504505	0	0	0	1.1261261261261262	0.22522522522522523	0	0	0	2.9279279279279278	4.504504504504505	0	0.22522522522522523	0	3.1531531531531534	1.3513513513513513	0.6756756756756757	4.054054054054054	4.954954954954955	0.22522522522522523	0	0.22522522522522523	17.34234234234234	3.1531531531531534	0	1.5765765765765767	31.57894736842105	68.42105263157895	84.61538461538461	15.384615384615385	1.3	80.0	10.0	10.0	0	0
human/human_2363.conllu	15	269	17.933333333333334	4.691629955947136	0.75	0.595	0.8	0.635	8.550185873605948	7.063197026022305	3.345724907063197	5.5762081784386615	2.6022304832713754	7.806691449814126	0	24.53531598513011	3.345724907063197	1.486988847583643	2.2304832713754648	3.345724907063197	15.613382899628252	2.2304832713754648	0	7.434944237918216	4.83271375464684	0.5594713656387665	69.23076923076923	30.76923076923077	0	100.0	25.0	15.0	20.0	40.0	40.0	60.0	8.333333333333334	91.66666666666667	0	100.0	86.66666666666667	0	6.666666666666667	6.666666666666667	53.84615384615385	0	0	46.15384615384615	1.6666666666666667	73.33333333333333	2.75	5.0	15.0	35.0	10.0	20.0	10.0	5.0	3.8666666666666667	10.76	10.0	2.94811320754717	29	1.0	10	100.0	0	0	0	0	0.0	100.0	93.75	6.25	1.858736059479554	0	1.1152416356877324	4.4609665427509295	7.806691449814126	3.717472118959108	1.486988847583643	2.2304832713754648	6.691449814126394	2.6022304832713754	0	0.37174721189591076	11.895910780669144	0.37174721189591076	2.973977695167286	1.858736059479554	0	7.806691449814126	0	0	0	0	0	0.7434944237918215	0	0	2.973977695167286	3.717472118959108	0	0.37174721189591076	0	3.717472118959108	2.2304832713754648	1.858736059479554	3.345724907063197	2.2304832713754648	0	0	0	15.613382899628252	5.5762081784386615	0	0.37174721189591076	47.82608695652174	52.17391304347826	41.666666666666664	58.333333333333336	1.2	80.0	20.0	0	0	0
human/human_0632.conllu	5	142	28.4	4.992307692307692	0.67	0	0.69	0	14.084507042253522	11.267605633802816	8.450704225352112	5.633802816901408	0.704225352112676	4.929577464788732	0	28.169014084507044	0	4.225352112676056	2.816901408450704	0	8.450704225352112	1.408450704225352	0	9.859154929577464	0	0.6615384615384615	50.0	50.0	0	100.0	21.428571428571427	14.285714285714286	28.571428571428573	35.714285714285715	66.66666666666667	33.333333333333336	0	100.0	0	100.0	62.5	0	37.5	0	60.0	0	0	40.0	3.4	100.0	2.5	14.285714285714286	14.285714285714286	21.428571428571427	21.428571428571427	14.285714285714286	14.285714285714286	0	5.0	8.352941176470589	15.8	2.92	34	1.5714285714285714	7	57.142857142857146	28.571428571428573	14.285714285714286	0	0	0.0	100.0	62.5	37.5	0.704225352112676	0.704225352112676	1.408450704225352	7.746478873239437	13.380281690140846	0	2.112676056338028	1.408450704225352	12.67605633802817	0.704225352112676	0	0.704225352112676	6.338028169014085	0	1.408450704225352	2.112676056338028	2.112676056338028	4.929577464788732	0	0	2.112676056338028	0	0	0	0	0	4.929577464788732	7.042253521126761	0	1.408450704225352	0	2.112676056338028	1.408450704225352	0	5.633802816901408	4.225352112676056	0	0	0	8.450704225352112	3.5211267605633805	0	0.704225352112676	35.714285714285715	64.28571428571429	44.44444444444444	55.55555555555556	1.5	66.66666666666667	16.666666666666668	16.666666666666668	0	0
human/human_1279.conllu	6	198	33.0	5.209580838323354	0.68	0	0.73	0	8.080808080808081	14.141414141414142	3.0303030303030303	5.05050505050505	4.545454545454546	6.565656565656566	0	24.747474747474747	3.0303030303030303	1.0101010101010102	2.525252525252525	2.525252525252525	15.656565656565656	1.0101010101010102	0	7.575757575757576	0.5050505050505051	0.5449101796407185	87.5	12.5	0	100.0	6.666666666666667	13.333333333333334	33.333333333333336	46.666666666666664	100.0	0	40.0	60.0	0	100.0	80.0	0	20.0	0	87.5	0	0	12.5	2.6666666666666665	83.33333333333333	3.0	6.666666666666667	0	40.0	20.0	13.333333333333334	13.333333333333334	6.666666666666667	6.166666666666667	12.375	14.666666666666666	3.3229813664596275	24	1.3333333333333333	9	66.66666666666667	33.333333333333336	0	0	0	0.0	100.0	100.0	0.0	0	1.0101010101010102	1.5151515151515151	1.0101010101010102	7.070707070707071	4.040404040404041	2.0202020202020203	2.525252525252525	12.121212121212121	5.555555555555555	0	1.0101010101010102	5.05050505050505	0	5.555555555555555	0.5050505050505051	0	6.0606060606060606	0	0	0	2.525252525252525	0	0	0	0	2.0202020202020203	5.555555555555555	0	0.5050505050505051	0	2.525252525252525	3.0303030303030303	2.525252525252525	2.525252525252525	4.545454545454546	0	0	0	15.656565656565656	3.0303030303030303	0	0.5050505050505051	38.46153846153846	61.53846153846154	87.5	12.5	1.3333333333333333	66.66666666666667	33.333333333333336	0	0	0
